CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_ScoreGroup,Loyalty
18005,4,60,252.0,1,2,3,6,123,Gold
13790,5,45,341.0,1,2,3,6,123,Gold
15097,5,25,251.0,1,2,3,6,123,Gold
14204,3,44,163.0,1,2,3,6,123,Gold
13322,18,25,202.0,1,2,3,6,123,Gold
16322,2,37,331.0,1,2,3,6,123,Gold
13173,5,43,356.0,1,2,3,6,123,Gold
13189,19,29,263.0,1,2,3,6,123,Gold
17885,13,64,192.0,1,2,3,6,123,Gold
18127,20,47,353.0,1,2,3,6,123,Gold
17458,16,54,319.0,1,2,3,6,123,Gold
17297,18,51,133.0,1,2,3,6,123,Gold
18015,5,46,120.0,1,2,3,6,123,Gold
17988,12,38,203.0,1,2,3,6,123,Gold
17852,12,24,119.0,1,2,3,6,123,Gold
17835,3,61,350.0,1,2,3,6,123,Gold
14960,9,27,226.0,1,2,3,6,123,Gold
14362,23,41,161.0,1,2,3,6,123,Gold
18112,13,26,354.0,1,2,3,6,123,Gold
17221,8,63,337.0,1,2,3,6,123,Gold
14578,4,24,172.0,1,2,3,6,123,Gold
13142,20,23,308.0,1,2,3,6,123,Gold
18110,20,46,244.0,1,2,3,6,123,Gold
14452,11,62,269.0,1,2,3,6,123,Gold
14052,20,56,229.0,1,2,3,6,123,Gold
16411,20,45,217.0,1,2,3,6,123,Gold
15988,20,27,158.0,1,2,3,6,123,Gold
15267,23,11,1718.0,1,3,1,5,131,Platinum
14477,20,10,1310.0,1,3,1,5,131,Platinum
16711,4,22,1652.0,1,3,1,5,131,Platinum
17856,2,15,1417.0,1,3,1,5,131,Platinum
17500,18,5,1139.0,1,3,1,5,131,Platinum
17526,5,19,1199.0,1,3,1,5,131,Platinum
15195,3,1,3861.0,1,3,1,5,131,Platinum
16660,17,16,1267.0,1,3,1,5,131,Platinum
16989,8,12,1134.0,1,3,1,5,131,Platinum
14608,5,20,1787.0,1,3,1,5,131,Platinum
16446,1,3,168473.0,1,3,1,5,131,Platinum
14434,22,12,1377.0,1,3,1,5,131,Platinum
15473,15,11,1771.0,1,3,1,5,131,Platinum
14737,4,17,1166.0,1,3,1,5,131,Platinum
15621,5,16,1291.0,1,3,1,5,131,Platinum
15864,23,20,1938.0,1,3,1,5,131,Platinum
18080,19,2,1231.0,1,3,1,5,131,Platinum
13953,8,20,3518.0,1,3,1,5,131,Platinum
12882,10,13,1464.0,1,3,1,5,131,Platinum
16079,17,21,1353.0,1,3,1,5,131,Platinum
16000,3,9,12395.0,1,3,1,5,131,Platinum
15497,18,15,1261.0,1,3,1,5,131,Platinum
16532,18,4,6748.0,1,3,1,5,131,Platinum
15206,11,9,420.0,1,3,2,6,132,Gold
16157,16,18,658.0,1,3,2,6,132,Gold
15287,23,20,487.0,1,3,2,6,132,Gold
16119,9,16,423.0,1,3,2,6,132,Gold
14416,23,14,491.0,1,3,2,6,132,Gold
17031,12,22,389.0,1,3,2,6,132,Gold
15269,24,2,409.0,1,3,2,6,132,Gold
15773,6,10,636.0,1,3,2,6,132,Gold
18246,24,4,596.0,1,3,2,6,132,Gold
14448,10,20,377.0,1,3,2,6,132,Gold
14111,15,10,692.0,1,3,2,6,132,Gold
15186,15,19,415.0,1,3,2,6,132,Gold
15368,22,4,448.0,1,3,2,6,132,Gold
13104,4,20,1099.0,1,3,2,6,132,Gold
18154,4,21,398.0,1,3,2,6,132,Gold
13657,11,16,384.0,1,3,2,6,132,Gold
13147,11,4,714.0,1,3,2,6,132,Gold
13153,6,15,484.0,1,3,2,6,132,Gold
17666,4,18,728.0,1,3,2,6,132,Gold
15969,3,20,668.0,1,3,2,6,132,Gold
14950,20,19,372.0,1,3,2,6,132,Gold
15654,10,21,925.0,1,3,2,6,132,Gold
14618,10,16,554.0,1,3,2,6,132,Gold
18006,24,22,448.0,1,3,2,6,132,Gold
13255,10,13,401.0,1,3,2,6,132,Gold
14126,8,15,708.0,1,3,2,6,132,Gold
13323,4,21,790.0,1,3,2,6,132,Gold
13525,15,6,629.0,1,3,2,6,132,Gold
17453,18,19,489.0,1,3,2,6,132,Gold
13318,2,20,641.0,1,3,2,6,132,Gold
17929,12,5,843.0,1,3,2,6,132,Gold
16500,5,11,400.0,1,3,2,6,132,Gold
16566,16,18,614.0,1,3,2,6,132,Gold
14342,22,21,670.0,1,3,2,6,132,Gold
13899,17,19,390.0,1,3,2,6,132,Gold
15793,15,12,967.0,1,3,2,6,132,Gold
13589,15,21,383.0,1,3,2,6,132,Gold
17359,12,15,128.0,1,3,3,7,133,Gold
17080,23,8,287.0,1,3,3,7,133,Gold
14793,22,14,230.0,1,3,3,7,133,Gold
14836,11,6,102.0,1,3,3,7,133,Gold
17384,20,15,336.0,1,3,3,7,133,Gold
17549,24,6,149.0,1,3,3,7,133,Gold
14768,18,5,192.0,1,3,3,7,133,Gold
17436,2,9,216.0,1,3,3,7,133,Gold
14641,22,7,111.0,1,3,3,7,133,Gold
17157,8,13,319.0,1,3,3,7,133,Gold
14987,16,4,328.0,1,3,3,7,133,Gold
17163,22,5,293.0,1,3,3,7,133,Gold
15432,24,10,173.0,1,3,3,7,133,Gold
14785,11,3,77.0,1,3,3,7,133,Gold
14520,2,4,270.0,1,3,3,7,133,Gold
15428,16,6,95.0,1,3,3,7,133,Gold
14480,12,13,280.0,1,3,3,7,133,Gold
15634,18,15,246.0,1,3,3,7,133,Gold
15699,18,18,310.0,1,3,3,7,133,Gold
15619,11,3,337.0,1,3,3,7,133,Gold
17155,18,20,251.0,1,3,3,7,133,Gold
15393,17,12,231.0,1,3,3,7,133,Gold
15690,5,19,240.0,1,3,3,7,133,Gold
15148,11,20,302.0,1,3,3,7,133,Gold
14703,15,22,322.0,1,3,3,7,133,Gold
14881,20,17,257.0,1,3,3,7,133,Gold
15567,19,7,186.0,1,3,3,7,133,Gold
14551,19,10,188.0,1,3,3,7,133,Gold
15124,23,15,185.0,1,3,3,7,133,Gold
14569,2,12,228.0,1,3,3,7,133,Gold
14804,9,12,353.0,1,3,3,7,133,Gold
17253,19,18,180.0,1,3,3,7,133,Gold
14581,17,17,138.0,1,3,3,7,133,Gold
15115,19,21,340.0,1,3,3,7,133,Gold
17468,11,5,137.0,1,3,3,7,133,Gold
17330,23,6,364.0,1,3,3,7,133,Gold
14865,8,4,52.0,1,3,3,7,133,Gold
15101,9,8,318.0,1,3,3,7,133,Gold
14946,15,3,101.0,1,3,3,7,133,Gold
15657,23,1,30.0,1,3,3,7,133,Gold
14601,11,7,213.0,1,3,3,7,133,Gold
14860,20,11,173.0,1,3,3,7,133,Gold
15520,2,18,342.0,1,3,3,7,133,Gold
15540,12,15,216.0,1,3,3,7,133,Gold
17237,12,19,317.0,1,3,3,7,133,Gold
17942,8,2,78.0,1,3,3,7,133,Gold
13978,15,15,200.0,1,3,3,7,133,Gold
13298,2,2,360.0,1,3,3,7,133,Gold
13986,18,13,321.0,1,3,3,7,133,Gold
13277,16,8,259.0,1,3,3,7,133,Gold
18084,17,1,90.0,1,3,3,7,133,Gold
17737,10,10,169.0,1,3,3,7,133,Gold
13256,15,1,0.0,1,3,3,7,133,Gold
15949,17,19,364.0,1,3,3,7,133,Gold
16956,18,16,310.0,1,3,3,7,133,Gold
13207,16,8,249.0,1,3,3,7,133,Gold
13188,12,2,115.0,1,3,3,7,133,Gold
13160,23,4,92.0,1,3,3,7,133,Gold
17680,24,11,185.0,1,3,3,7,133,Gold
16988,6,7,127.0,1,3,3,7,133,Gold
15857,19,14,295.0,1,3,3,7,133,Gold
14219,5,7,90.0,1,3,3,7,133,Gold
17668,2,15,349.0,1,3,3,7,133,Gold
16482,16,18,221.0,1,3,3,7,133,Gold
13083,5,18,303.0,1,3,3,7,133,Gold
13079,5,6,221.0,1,3,3,7,133,Gold
18174,8,1,104.0,1,3,3,7,133,Gold
17650,22,8,166.0,1,3,3,7,133,Gold
13068,11,2,344.0,1,3,3,7,133,Gold
16506,20,3,90.0,1,3,3,7,133,Gold
18184,16,1,50.0,1,3,3,7,133,Gold
14287,9,9,177.0,1,3,3,7,133,Gold
17636,20,20,290.0,1,3,3,7,133,Gold
17767,16,21,273.0,1,3,3,7,133,Gold
13962,22,11,171.0,1,3,3,7,133,Gold
13960,22,12,232.0,1,3,3,7,133,Gold
15992,4,3,43.0,1,3,3,7,133,Gold
13638,16,8,123.0,1,3,3,7,133,Gold
16189,16,11,214.0,1,3,3,7,133,Gold
17896,24,2,257.0,1,3,3,7,133,Gold
16856,15,2,36.0,1,3,3,7,133,Gold
16855,24,19,332.0,1,3,3,7,133,Gold
16149,5,18,279.0,1,3,3,7,133,Gold
16852,11,9,147.0,1,3,3,7,133,Gold
16851,5,20,344.0,1,3,3,7,133,Gold
13739,19,3,217.0,1,3,3,7,133,Gold
13502,17,18,291.0,1,3,3,7,133,Gold
16313,4,16,277.0,1,3,3,7,133,Gold
13449,24,19,293.0,1,3,3,7,133,Gold
13436,2,12,198.0,1,3,3,7,133,Gold
14300,19,3,44.0,1,3,3,7,133,Gold
13828,23,15,212.0,1,3,3,7,133,Gold
13844,12,20,361.0,1,3,3,7,133,Gold
13404,2,11,253.0,1,3,3,7,133,Gold
13403,18,3,75.0,1,3,3,7,133,Gold
16789,9,5,82.0,1,3,3,7,133,Gold
18030,5,9,232.0,1,3,3,7,133,Gold
18040,20,19,359.0,1,3,3,7,133,Gold
16784,20,3,108.0,1,3,3,7,133,Gold
13349,11,16,247.0,1,3,3,7,133,Gold
16366,19,18,332.0,1,3,3,7,133,Gold
18058,10,3,171.0,1,3,3,7,133,Gold
18059,24,19,304.0,1,3,3,7,133,Gold
13926,24,11,224.0,1,3,3,7,133,Gold
13332,15,21,354.0,1,3,3,7,133,Gold
13832,20,3,52.0,1,3,3,7,133,Gold
16528,4,17,244.0,1,3,3,7,133,Gold
16414,22,7,127.0,1,3,3,7,133,Gold
14354,6,9,162.0,1,3,3,7,133,Gold
14424,18,1,322.0,1,3,3,7,133,Gold
18249,18,8,95.0,1,3,3,7,133,Gold
16620,4,9,181.0,1,3,3,7,133,Gold
12966,10,10,161.0,1,3,3,7,133,Gold
16597,5,7,92.0,1,3,3,7,133,Gold
12962,8,16,267.0,1,3,3,7,133,Gold
17600,18,13,164.0,1,3,3,7,133,Gold
18273,3,3,204.0,1,3,3,7,133,Gold
12953,10,17,332.0,1,3,3,7,133,Gold
16569,4,5,126.0,1,3,3,7,133,Gold
16596,16,12,253.0,1,3,3,7,133,Gold
14385,10,14,204.0,1,3,3,7,133,Gold
13017,8,1,204.0,1,3,3,7,133,Gold
18282,8,12,181.0,1,3,3,7,133,Gold
17010,19,11,196.0,1,3,3,7,133,Gold
12984,19,4,98.0,1,3,3,7,133,Gold
16668,16,20,307.0,1,3,3,7,133,Gold
15783,11,14,248.0,1,3,3,7,133,Gold
17997,75,166,1980.0,2,1,1,4,211,Platinum
15240,45,78,1709.0,2,1,1,4,211,Platinum
15281,59,139,2349.0,2,1,1,4,211,Platinum
14921,31,78,1321.0,2,1,1,4,211,Platinum
13422,65,127,2631.0,2,1,1,4,211,Platinum
14952,60,138,8109.0,2,1,1,4,211,Platinum
13421,41,104,1860.0,2,1,1,4,211,Platinum
13450,27,71,2044.0,2,1,1,4,211,Platinum
16628,30,117,2209.0,2,1,1,4,211,Platinum
18257,40,118,2354.0,2,1,1,4,211,Platinum
16332,29,153,1601.0,2,1,1,4,211,Platinum
14944,30,170,5896.0,2,1,1,4,211,Platinum
15288,44,88,2321.0,2,1,1,4,211,Platinum
13451,27,443,3011.0,2,1,1,4,211,Platinum
16729,39,660,7286.0,2,1,1,4,211,Platinum
16341,25,77,1977.0,2,1,1,4,211,Platinum
16370,83,228,1331.0,2,1,1,4,211,Platinum
15220,52,117,1784.0,2,1,1,4,211,Platinum
17272,43,114,2148.0,2,1,1,4,211,Platinum
13340,46,134,10748.0,2,1,1,4,211,Platinum
13344,68,119,2556.0,2,1,1,4,211,Platinum
12886,68,82,1385.0,2,1,1,4,211,Platinum
12885,64,71,1177.0,2,1,1,4,211,Platinum
14978,73,216,1953.0,2,1,1,4,211,Platinum
16791,30,320,1754.0,2,1,1,4,211,Platinum
13365,34,128,2238.0,2,1,1,4,211,Platinum
15291,26,103,4681.0,2,1,1,4,211,Platinum
14971,36,160,1128.0,2,1,1,4,211,Platinum
13373,61,158,3321.0,2,1,1,4,211,Platinum
13381,32,172,3645.0,2,1,1,4,211,Platinum
13384,31,152,4167.0,2,1,1,4,211,Platinum
15228,67,125,3395.0,2,1,1,4,211,Platinum
16316,65,151,2959.0,2,1,1,4,211,Platinum
18016,33,123,1491.0,2,1,1,4,211,Platinum
15296,51,194,3694.0,2,1,1,4,211,Platinum
16348,33,235,1483.0,2,1,1,4,211,Platinum
13477,38,79,1453.0,2,1,1,4,211,Platinum
14916,71,77,1276.0,2,1,1,4,211,Platinum
15505,53,97,3615.0,2,1,1,4,211,Platinum
16224,58,96,1298.0,2,1,1,4,211,Platinum
13577,26,83,1710.0,2,1,1,4,211,Platinum
16218,30,84,3090.0,2,1,1,4,211,Platinum
16686,48,585,3103.0,2,1,1,4,211,Platinum
16652,59,118,6785.0,2,1,1,4,211,Platinum
17932,30,90,1345.0,2,1,1,4,211,Platinum
15249,32,350,6732.0,2,1,1,4,211,Platinum
15513,34,308,14788.0,2,1,1,4,211,Platinum
12843,66,103,1718.0,2,1,1,4,211,Platinum
14854,79,127,2768.0,2,1,1,4,211,Platinum
12836,60,175,2631.0,2,1,1,4,211,Platinum
14852,59,143,2851.0,2,1,1,4,211,Platinum
13614,25,201,1628.0,2,1,1,4,211,Platinum
15518,65,214,1969.0,2,1,1,4,211,Platinum
16187,32,295,6937.0,2,1,1,4,211,Platinum
14844,64,130,3203.0,2,1,1,4,211,Platinum
14842,44,145,2833.0,2,1,1,4,211,Platinum
14841,54,138,3312.0,2,1,1,4,211,Platinum
17416,30,269,6938.0,2,1,1,4,211,Platinum
15241,67,110,1766.0,2,1,1,4,211,Platinum
16843,43,378,10218.0,2,1,1,4,211,Platinum
13562,82,82,1813.0,2,1,1,4,211,Platinum
16303,26,162,5368.0,2,1,1,4,211,Platinum
14913,36,87,1231.0,2,1,1,4,211,Platinum
13334,83,268,3560.0,2,1,1,4,211,Platinum
13481,46,109,1817.0,2,1,1,4,211,Platinum
15485,31,86,2580.0,2,1,1,4,211,Platinum
13491,52,86,1222.0,2,1,1,4,211,Platinum
17965,38,329,2651.0,2,1,1,4,211,Platinum
12867,27,538,4076.0,2,1,1,4,211,Platinum
13517,60,141,2142.0,2,1,1,4,211,Platinum
12854,79,110,1335.0,2,1,1,4,211,Platinum
16258,46,135,5212.0,2,1,1,4,211,Platinum
13523,34,172,3974.0,2,1,1,4,211,Platinum
13527,34,223,2321.0,2,1,1,4,211,Platinum
15493,33,297,2018.0,2,1,1,4,211,Platinum
16253,67,123,3682.0,2,1,1,4,211,Platinum
16837,32,165,3192.0,2,1,1,4,211,Platinum
13552,67,109,3751.0,2,1,1,4,211,Platinum
13555,74,136,4156.0,2,1,1,4,211,Platinum
16240,25,135,3733.0,2,1,1,4,211,Platinum
16841,37,116,1879.0,2,1,1,4,211,Platinum
15301,51,243,5086.0,2,1,1,4,211,Platinum
18242,73,78,2237.0,2,1,1,4,211,Platinum
15427,34,306,1494.0,2,1,1,4,211,Platinum
15370,41,94,2399.0,2,1,1,4,211,Platinum
17191,29,237,2109.0,2,1,1,4,211,Platinum
17213,41,157,2805.0,2,1,1,4,211,Platinum
16477,64,146,2519.0,2,1,1,4,211,Platinum
13110,32,145,1498.0,2,1,1,4,211,Platinum
16466,34,148,1613.0,2,1,1,4,211,Platinum
15321,71,95,2755.0,2,1,1,4,211,Platinum
15114,31,197,2766.0,2,1,1,4,211,Platinum
16745,87,357,7230.0,2,1,1,4,211,Platinum
13134,86,98,1810.0,2,1,1,4,211,Platinum
15111,30,84,1574.0,2,1,1,4,211,Platinum
13136,57,127,2622.0,2,1,1,4,211,Platinum
13141,85,135,2396.0,2,1,1,4,211,Platinum
13148,30,319,3741.0,2,1,1,4,211,Platinum
15376,41,117,1239.0,2,1,1,4,211,Platinum
16455,64,99,1844.0,2,1,1,4,211,Platinum
13157,50,87,1752.0,2,1,1,4,211,Platinum
17340,30,407,12372.0,2,1,1,4,211,Platinum
18226,45,242,5261.0,2,1,1,4,211,Platinum
13097,33,423,6054.0,2,1,1,4,211,Platinum
15125,26,127,11535.0,2,1,1,4,211,Platinum
15128,61,102,1479.0,2,1,1,4,211,Platinum
13047,32,172,3266.0,2,1,1,4,211,Platinum
16726,27,185,1389.0,2,1,1,4,211,Platinum
13015,54,176,3355.0,2,1,1,4,211,Platinum
13055,79,76,1222.0,2,1,1,4,211,Platinum
16515,53,113,1638.0,2,1,1,4,211,Platinum
15356,32,519,2777.0,2,1,1,4,211,Platinum
16735,79,125,2315.0,2,1,1,4,211,Platinum
18204,72,200,2010.0,2,1,1,4,211,Platinum
18177,32,74,1362.0,2,1,1,4,211,Platinum
16556,67,207,3329.0,2,1,1,4,211,Platinum
17314,25,131,2528.0,2,1,1,4,211,Platinum
15140,53,80,2362.0,2,1,1,4,211,Platinum
17211,27,211,2338.0,2,1,1,4,211,Platinum
15365,26,114,2323.0,2,1,1,4,211,Platinum
16743,30,191,2251.0,2,1,1,4,211,Platinum
15367,58,95,1891.0,2,1,1,4,211,Platinum
16571,27,87,1425.0,2,1,1,4,211,Platinum
16497,50,136,2975.0,2,1,1,4,211,Platinum
15129,51,84,3450.0,2,1,1,4,211,Platinum
13168,37,131,1330.0,2,1,1,4,211,Platinum
13178,27,265,5796.0,2,1,1,4,211,Platinum
13186,40,79,1581.0,2,1,1,4,211,Platinum
16434,30,109,1531.0,2,1,1,4,211,Platinum
18235,72,104,1799.0,2,1,1,4,211,Platinum
16394,57,83,1555.0,2,1,1,4,211,Platinum
15411,27,99,1367.0,2,1,1,4,211,Platinum
17164,33,144,2469.0,2,1,1,4,211,Platinum
17372,41,253,1365.0,2,1,1,4,211,Platinum
18079,46,127,3657.0,2,1,1,4,211,Platinum
17284,61,292,1671.0,2,1,1,4,211,Platinum
15416,65,192,4008.0,2,1,1,4,211,Platinum
18069,27,470,2066.0,2,1,1,4,211,Platinum
12909,40,91,2190.0,2,1,1,4,211,Platinum
17162,29,104,1732.0,2,1,1,4,211,Platinum
17160,32,229,3570.0,2,1,1,4,211,Platinum
16618,32,96,2656.0,2,1,1,4,211,Platinum
13310,29,72,1136.0,2,1,1,4,211,Platinum
17203,36,152,3570.0,2,1,1,4,211,Platinum
13316,38,87,5982.0,2,1,1,4,211,Platinum
13317,67,124,2284.0,2,1,1,4,211,Platinum
13320,79,106,1572.0,2,1,1,4,211,Platinum
13324,37,75,7119.0,2,1,1,4,211,Platinum
16709,85,79,3037.0,2,1,1,4,211,Platinum
13327,39,108,3632.0,2,1,1,4,211,Platinum
16395,61,210,1510.0,2,1,1,4,211,Platinum
12928,36,84,2077.0,2,1,1,4,211,Platinum
12949,31,215,4181.0,2,1,1,4,211,Platinum
13208,59,149,1240.0,2,1,1,4,211,Platinum
13209,31,321,5934.0,2,1,1,4,211,Platinum
13213,57,90,1521.0,2,1,1,4,211,Platinum
16767,31,222,5599.0,2,1,1,4,211,Platinum
18125,30,196,1168.0,2,1,1,4,211,Platinum
13224,61,108,2177.0,2,1,1,4,211,Platinum
18116,68,378,1436.0,2,1,1,4,211,Platinum
15067,79,82,1746.0,2,1,1,4,211,Platinum
13627,60,92,1646.0,2,1,1,4,211,Platinum
15065,38,155,3173.0,2,1,1,4,211,Platinum
16409,37,232,2051.0,2,1,1,4,211,Platinum
17220,25,472,3241.0,2,1,1,4,211,Platinum
15059,41,237,1344.0,2,1,1,4,211,Platinum
15058,26,276,2150.0,2,1,1,4,211,Platinum
15203,26,142,1865.0,2,1,1,4,211,Platinum
15410,85,122,3469.0,2,1,1,4,211,Platinum
16771,34,255,2264.0,2,1,1,4,211,Platinum
13265,54,91,2107.0,2,1,1,4,211,Platinum
15050,26,78,1789.0,2,1,1,4,211,Platinum
13632,25,146,2125.0,2,1,1,4,211,Platinum
14466,30,72,2282.0,2,1,1,4,211,Platinum
14040,41,235,3647.0,2,1,1,4,211,Platinum
16940,53,305,3082.0,2,1,1,4,211,Platinum
14064,30,80,1359.0,2,1,1,4,211,Platinum
17084,36,162,2968.0,2,1,1,4,211,Platinum
14640,25,106,2132.0,2,1,1,4,211,Platinum
14639,53,172,2994.0,2,1,1,4,211,Platinum
17719,38,274,5409.0,2,1,1,4,211,Platinum
14107,52,123,2708.0,2,1,1,4,211,Platinum
17702,31,74,1838.0,2,1,1,4,211,Platinum
17696,39,115,2295.0,2,1,1,4,211,Platinum
17082,34,81,2017.0,2,1,1,4,211,Platinum
17690,31,256,4788.0,2,1,1,4,211,Platinum
15874,64,120,4410.0,2,1,1,4,211,Platinum
14175,60,149,3233.0,2,1,1,4,211,Platinum
17672,51,110,3184.0,2,1,1,4,211,Platinum
17509,58,366,6158.0,2,1,1,4,211,Platinum
14211,54,112,2254.0,2,1,1,4,211,Platinum
14221,43,193,3453.0,2,1,1,4,211,Platinum
17071,29,140,2437.0,2,1,1,4,211,Platinum
17667,67,117,2071.0,2,1,1,4,211,Platinum
14227,27,175,3378.0,2,1,1,4,211,Platinum
14232,43,115,2053.0,2,1,1,4,211,Platinum
15622,44,185,3735.0,2,1,1,4,211,Platinum
14235,76,79,3157.0,2,1,1,4,211,Platinum
15521,41,185,3024.0,2,1,1,4,211,Platinum
15620,57,100,1561.0,2,1,1,4,211,Platinum
17790,27,190,1985.0,2,1,1,4,211,Platinum
16012,36,94,1423.0,2,1,1,4,211,Platinum
16007,48,385,1738.0,2,1,1,4,211,Platinum
16003,30,103,2755.0,2,1,1,4,211,Platinum
14700,33,115,2253.0,2,1,1,4,211,Platinum
17470,45,78,1128.0,2,1,1,4,211,Platinum
15998,37,506,3116.0,2,1,1,4,211,Platinum
14691,31,71,2128.0,2,1,1,4,211,Platinum
13975,32,338,2551.0,2,1,1,4,211,Platinum
13982,40,111,1887.0,2,1,1,4,211,Platinum
14684,26,421,1271.0,2,1,1,4,211,Platinum
15606,62,77,2919.0,2,1,1,4,211,Platinum
14680,26,258,28782.0,2,1,1,4,211,Platinum
17088,29,115,2004.0,2,1,1,4,211,Platinum
13983,30,107,2615.0,2,1,1,4,211,Platinum
15981,25,97,3416.0,2,1,1,4,211,Platinum
15974,40,176,3455.0,2,1,1,4,211,Platinum
13993,43,121,3484.0,2,1,1,4,211,Platinum
14004,44,171,4594.0,2,1,1,4,211,Platinum
14665,61,90,1841.0,2,1,1,4,211,Platinum
15955,25,183,4439.0,2,1,1,4,211,Platinum
14038,79,92,1584.0,2,1,1,4,211,Platinum
17663,26,86,1810.0,2,1,1,4,211,Platinum
14239,44,112,2391.0,2,1,1,4,211,Platinum
15834,71,273,2254.0,2,1,1,4,211,Platinum
14530,26,216,2948.0,2,1,1,4,211,Platinum
17054,29,83,1364.0,2,1,1,4,211,Platinum
15786,47,267,4948.0,2,1,1,4,211,Platinum
15785,33,83,2333.0,2,1,1,4,211,Platinum
14524,32,203,1880.0,2,1,1,4,211,Platinum
14360,32,118,2141.0,2,1,1,4,211,Platinum
15696,34,171,2759.0,2,1,1,4,211,Platinum
14387,33,140,1791.0,2,1,1,4,211,Platinum
17591,74,166,2230.0,2,1,1,4,211,Platinum
14404,34,103,1485.0,2,1,1,4,211,Platinum
17589,61,253,2426.0,2,1,1,4,211,Platinum
15752,40,411,2631.0,2,1,1,4,211,Platinum
14498,43,193,1973.0,2,1,1,4,211,Platinum
14443,54,93,1433.0,2,1,1,4,211,Platinum
15708,41,288,3399.0,2,1,1,4,211,Platinum
17571,51,299,1522.0,2,1,1,4,211,Platinum
17037,88,75,1273.0,2,1,1,4,211,Platinum
14487,27,144,1203.0,2,1,1,4,211,Platinum
17043,33,102,1739.0,2,1,1,4,211,Platinum
15719,33,937,5069.0,2,1,1,4,211,Platinum
14462,67,240,2017.0,2,1,1,4,211,Platinum
17015,29,217,1861.0,2,1,1,4,211,Platinum
14535,61,330,2881.0,2,1,1,4,211,Platinum
17609,41,237,1131.0,2,1,1,4,211,Platinum
17612,54,135,2068.0,2,1,1,4,211,Platinum
17512,29,105,2935.0,2,1,1,4,211,Platinum
17069,29,143,2737.0,2,1,1,4,211,Platinum
15660,26,90,1608.0,2,1,1,4,211,Platinum
17656,74,82,1679.0,2,1,1,4,211,Platinum
15827,74,115,1844.0,2,1,1,4,211,Platinum
17652,26,259,4894.0,2,1,1,4,211,Platinum
14257,65,106,3116.0,2,1,1,4,211,Platinum
17061,74,99,5243.0,2,1,1,4,211,Platinum
17648,61,91,1814.0,2,1,1,4,211,Platinum
15819,50,123,1919.0,2,1,1,4,211,Platinum
16019,47,160,3802.0,2,1,1,4,211,Platinum
15674,74,114,2461.0,2,1,1,4,211,Platinum
14305,72,105,1865.0,2,1,1,4,211,Platinum
15810,79,89,1411.0,2,1,1,4,211,Platinum
14312,47,87,1620.0,2,1,1,4,211,Platinum
14315,45,101,2501.0,2,1,1,4,211,Platinum
17059,30,516,3107.0,2,1,1,4,211,Platinum
14544,25,114,2033.0,2,1,1,4,211,Platinum
14543,29,72,3637.0,2,1,1,4,211,Platinum
14341,46,129,2196.0,2,1,1,4,211,Platinum
14541,59,111,1469.0,2,1,1,4,211,Platinum
15791,44,75,1622.0,2,1,1,4,211,Platinum
17634,37,297,2371.0,2,1,1,4,211,Platinum
13911,58,148,2594.0,2,1,1,4,211,Platinum
15950,32,98,1783.0,2,1,1,4,211,Platinum
16110,46,354,1357.0,2,1,1,4,211,Platinum
17802,83,140,1292.0,2,1,1,4,211,Platinum
13725,50,104,2001.0,2,1,1,4,211,Platinum
16029,39,242,81031.0,2,1,1,4,211,Platinum
16928,81,209,2869.0,2,1,1,4,211,Platinum
16880,31,178,1535.0,2,1,1,4,211,Platinum
13695,32,90,2511.0,2,1,1,4,211,Platinum
13875,54,104,1805.0,2,1,1,4,211,Platinum
16049,41,312,1128.0,2,1,1,4,211,Platinum
16053,33,84,1522.0,2,1,1,4,211,Platinum
17442,37,135,2255.0,2,1,1,4,211,Platinum
16059,66,180,1483.0,2,1,1,4,211,Platinum
13849,52,101,1550.0,2,1,1,4,211,Platinum
16126,30,117,6293.0,2,1,1,4,211,Platinum
13908,80,122,2380.0,2,1,1,4,211,Platinum
17838,27,121,2783.0,2,1,1,4,211,Platinum
17837,43,169,1606.0,2,1,1,4,211,Platinum
14800,48,385,4360.0,2,1,1,4,211,Platinum
16131,52,78,3513.0,2,1,1,4,211,Platinum
13842,59,206,3404.0,2,1,1,4,211,Platinum
13804,31,137,2641.0,2,1,1,4,211,Platinum
13700,27,197,2279.0,2,1,1,4,211,Platinum
16912,29,101,2579.0,2,1,1,4,211,Platinum
13717,33,102,1450.0,2,1,1,4,211,Platinum
16081,57,227,2821.0,2,1,1,4,211,Platinum
17894,72,193,1134.0,2,1,1,4,211,Platinum
17107,34,418,10868.0,2,1,1,4,211,Platinum
14808,40,235,2756.0,2,1,1,4,211,Platinum
14748,30,89,1417.0,2,1,1,4,211,Platinum
13901,73,149,2875.0,2,1,1,4,211,Platinum
14776,52,117,2537.0,2,1,1,4,211,Platinum
16170,51,125,1897.0,2,1,1,4,211,Platinum
16875,68,112,2105.0,2,1,1,4,211,Platinum
13771,65,119,2642.0,2,1,1,4,211,Platinum
16676,34,89,1596.0,2,1,1,4,211,Platinum
14810,41,255,2107.0,2,1,1,4,211,Platinum
17865,31,370,10510.0,2,1,1,4,211,Platinum
16153,50,89,1831.0,2,1,1,4,211,Platinum
13772,34,177,1145.0,2,1,1,4,211,Platinum
16101,71,76,1300.0,2,1,1,4,211,Platinum
17092,51,125,1795.0,2,1,1,4,211,Platinum
