CustomerID,Recency,Frequency,Monetary
16493,80,4,1350.0
15041,171,1,182.0
13169,64,2,713.0
17628,82,1,75.0
16644,178,2,844.0
18229,12,20,7300.0
13069,1,24,4453.0
14259,142,1,121.0
12901,9,28,17657.0
13971,19,8,2772.0
15933,22,3,1113.0
14673,4,5,1739.0
15033,5,10,2614.0
17923,283,1,208.0
17526,5,4,1199.0
14299,9,9,3969.0
13080,180,1,57.0
15179,19,5,2219.0
13863,248,1,308.0
17175,45,4,1448.0
14428,8,5,1253.0
14438,307,1,136.0
16614,183,1,510.0
18280,278,1,182.0
17107,34,6,10868.0
14704,12,9,1558.0
13969,8,18,9112.0
13602,65,1,430.0
13871,23,13,6445.0
16976,268,1,251.0
16083,101,2,1320.0
12963,9,8,1862.0
13061,73,1,250.0
16325,47,3,595.0
16479,11,2,302.0
15554,278,1,217.0
14701,11,9,2568.0
13513,127,1,207.0
14342,22,4,670.0
16398,155,2,1715.0
17436,2,2,216.0
15837,65,1,395.0
14907,4,7,3512.0
16033,6,20,8926.0
16042,23,5,1196.0
14050,32,2,747.0
13427,20,3,581.0
13059,250,1,185.0
13799,117,2,691.0
15768,116,3,625.0
16717,24,6,3881.0
13999,11,12,3927.0
16511,22,3,960.0
14373,359,1,77.0
17987,186,1,197.0
16385,61,3,562.0
14950,20,1,372.0
13103,40,1,243.0
12832,33,2,383.0
13419,64,1,221.0
18004,363,1,170.0
13756,3,14,5197.0
16589,72,3,460.0
16838,198,2,592.0
12823,75,5,1761.0
17063,22,7,1472.0
13883,11,5,2691.0
14388,11,8,3247.0
14306,52,2,2097.0
12997,23,4,1233.0
14226,29,5,2237.0
16190,41,1,215.0
14754,45,2,642.0
15153,32,1,331.0
15135,240,1,140.0
16268,72,2,677.0
17765,159,3,372.0
15000,48,1,500.0
17936,6,1,390.0
14441,1,4,1715.0
15528,255,1,234.0
18016,33,5,1491.0
13113,1,24,12274.0
17024,46,3,96.0
15192,120,3,1050.0
13198,11,6,3430.0
16101,71,1,1300.0
14121,4,4,2787.0
15722,36,5,2228.0
17084,36,2,2968.0
13870,3,8,2779.0
13758,12,7,3199.0
15306,65,3,1179.0
14913,36,4,1231.0
15630,46,2,1190.0
15168,26,1,107.0
16106,66,1,108.0
15553,61,1,442.0
15124,23,2,185.0
12829,337,2,294.0
14304,223,1,386.0
17763,264,1,15.0
14951,80,1,313.0
17333,86,1,495.0
13394,2,8,2524.0
16817,3,9,1610.0
17370,73,4,447.0
16079,17,3,1353.0
16638,23,10,1692.0
13930,58,2,337.0
16174,127,3,1013.0
15897,195,2,224.0
15971,18,12,4204.0
17816,37,4,37.0
15035,90,1,254.0
13638,16,1,123.0
17507,262,2,610.0
15758,25,1,206.0
17456,366,1,249.0
14329,18,7,5047.0
15737,15,8,1211.0
16593,51,3,334.0
14133,130,3,605.0
13979,74,1,872.0
14251,2,5,2880.0
15165,374,1,491.0
17714,321,1,153.0
14023,8,2,585.0
15489,23,3,1139.0
15297,11,3,643.0
15423,39,1,44.0
14885,132,1,764.0
17914,4,1,334.0
13223,201,2,163.0
17309,96,1,83.0
15969,3,3,668.0
15291,26,15,4681.0
15389,173,1,500.0
16961,117,1,234.0
17262,53,5,1255.0
16759,8,3,796.0
13600,313,1,224.0
13334,83,3,3560.0
14636,37,2,615.0
15019,267,1,266.0
14633,267,1,346.0
16812,361,1,482.0
15683,118,1,194.0
14262,9,8,2621.0
13727,29,2,337.0
15681,26,5,1431.0
13708,272,1,304.0
15657,23,1,30.0
13484,242,1,316.0
15839,34,3,1053.0
17289,32,3,950.0
14185,332,1,198.0
17235,26,2,553.0
13618,174,1,180.0
15513,34,19,14788.0
16308,38,4,2560.0
17115,9,3,844.0
18226,45,11,5261.0
13149,15,4,1681.0
13647,10,4,1690.0
16730,53,3,746.0
18010,257,1,178.0
13888,120,2,612.0
14480,12,1,280.0
15288,44,5,2321.0
16520,187,3,1055.0
15993,9,7,2831.0
17290,4,2,531.0
14212,90,1,1070.0
15467,10,3,529.0
16066,17,5,1528.0
17553,130,1,1488.0
15032,257,3,4966.0
14784,27,2,291.0
14397,3,19,2618.0
14765,30,3,257.0
17218,5,10,1979.0
13588,16,9,2482.0
13502,17,3,291.0
13697,39,1,151.0
12856,8,6,2204.0
15706,64,4,1063.0
17802,83,3,1292.0
16109,219,2,610.0
16412,54,1,155.0
17925,373,1,244.0
15025,34,1,386.0
12902,265,1,139.0
12923,65,1,176.0
17449,3,7,2550.0
16337,37,1,151.0
15065,38,4,3173.0
17633,32,4,1332.0
13001,5,13,9865.0
15734,115,2,1343.0
15732,213,2,298.0
13929,170,2,843.0
16440,8,5,3671.0
14171,99,1,371.0
15372,138,1,2006.0
16808,100,2,292.0
17724,72,3,1040.0
15608,29,4,1098.0
15847,39,2,391.0
15975,85,1,370.0
13338,158,1,488.0
14489,208,1,474.0
15412,172,1,191.0
16620,4,2,181.0
14572,4,7,2855.0
16607,18,14,3367.0
14390,11,9,4675.0
16156,9,9,3134.0
17248,121,1,323.0
14371,296,1,101.0
17228,16,8,1927.0
15822,4,2,888.0
17734,54,3,703.0
13171,22,3,471.0
13986,18,1,321.0
17831,34,1,36.0
17514,129,1,211.0
16642,5,2,688.0
17684,44,1,241.0
13937,170,1,160.0
13185,268,1,71.0
15385,41,1,316.0
14459,156,1,1839.0
15571,12,4,649.0
14412,43,2,773.0
13631,100,11,3071.0
17511,3,31,91109.0
17856,2,4,1417.0
14298,9,44,51508.0
17364,1,11,4495.0
15122,115,3,1644.0
17520,54,1,548.0
13425,109,3,1636.0
17835,3,3,350.0
16207,26,1,395.0
18126,61,1,212.0
15121,51,2,461.0
15088,22,2,1164.0
16848,53,1,282.0
17929,12,4,843.0
15663,107,1,138.0
12953,10,1,332.0
15677,50,1,660.0
13043,274,1,519.0
14908,75,1,278.0
13436,2,1,198.0
15773,6,1,636.0
15510,331,1,250.0
16583,374,1,233.0
15222,319,1,585.0
15692,29,1,191.0
14368,320,1,156.0
15810,79,4,1411.0
13901,73,5,2875.0
14562,4,18,5112.0
13035,74,2,921.0
17288,10,7,1421.0
14498,43,5,1973.0
18082,26,1,709.0
14798,53,3,175.0
13666,61,3,86.0
15181,67,3,691.0
18022,36,1,678.0
14446,1,4,1049.0
18179,10,6,1801.0
14569,2,1,228.0
13131,24,3,1081.0
14485,39,1,172.0
18277,59,1,112.0
15886,61,1,183.0
17512,29,10,2935.0
18225,4,12,5528.0
16205,31,4,762.0
18231,193,5,2102.0
14078,102,6,1053.0
16659,190,1,39.0
16485,78,1,369.0
15945,366,1,181.0
15699,18,1,310.0
15994,55,1,432.0
13253,157,2,1029.0
14184,67,1,454.0
17247,16,1,282.0
17640,87,1,621.0
15136,3,4,1293.0
17408,164,1,33.0
17356,312,1,180.0
18164,38,1,406.0
16359,8,9,1761.0
17659,18,12,3012.0
13058,25,3,272.0
13831,17,6,2209.0
14270,332,1,495.0
15609,185,1,300.0
17110,166,1,165.0
17601,240,1,117.0
16468,75,1,75.0
13246,19,6,1995.0
12938,26,1,115.0
16260,51,1,1035.0
13953,8,7,3518.0
15739,67,1,450.0
13848,93,3,1255.0
14321,11,5,1539.0
13918,50,2,1212.0
13865,59,4,508.0
16423,25,1,349.0
13079,5,5,221.0
14959,65,4,701.0
16374,67,2,478.0
15492,29,2,660.0
13196,12,4,1805.0
14175,60,3,3233.0
13336,78,1,798.0
18263,26,3,1216.0
15523,85,1,414.0
13358,269,1,442.0
13790,5,1,341.0
17054,29,5,1364.0
16365,18,9,1548.0
13777,1,33,25988.0
14223,93,3,990.0
12844,30,2,329.0
13822,6,2,642.0
18061,22,10,2125.0
14286,24,3,4650.0
15195,3,1,3861.0
17668,2,2,349.0
16551,96,3,920.0
15551,37,1,440.0
16152,269,1,1831.0
17303,362,1,256.0
12748,1,210,33956.0
13769,3,10,2809.0
17540,25,2,579.0
15805,24,17,5557.0
13174,17,3,2838.0
14995,39,2,236.0
16708,46,1,660.0
17372,41,8,1365.0
16951,135,3,1274.0
13762,219,1,306.0
14920,213,2,983.0
17134,107,2,429.0
15320,45,1,273.0
13787,76,2,311.0
15335,54,1,176.0
14491,176,2,341.0
15830,38,1,581.0
15052,320,1,219.0
17340,30,11,12372.0
14515,18,6,2119.0
17897,173,3,570.0
15867,6,15,3869.0
17651,12,10,3986.0
15611,10,13,1597.0
18270,39,2,282.0
12843,66,8,1718.0
14544,25,2,2033.0
15749,236,3,44535.0
14916,71,4,1276.0
16555,36,2,286.0
15417,86,1,518.0
16906,82,4,586.0
16737,54,1,418.0
13866,75,1,147.0
12847,23,1,871.0
12872,327,2,604.0
15299,68,7,4507.0
14755,10,11,5027.0
15500,9,4,1138.0
16919,157,11,2610.0
14976,58,7,798.0
17425,20,2,761.0
17351,37,3,590.0
15036,73,3,475.0
17188,12,7,2474.0
15493,33,5,2018.0
14609,73,4,601.0
17144,2,2,993.0
17480,78,1,511.0
17411,13,3,782.0
17227,19,6,942.0
16625,275,1,338.0
17368,24,8,1917.0
16451,88,1,271.0
17403,37,1,289.0
14019,47,3,1426.0
14109,73,1,144.0
13245,51,1,433.0
16586,249,1,464.0
15802,143,1,451.0
15351,13,7,1969.0
17940,50,10,4106.0
16660,17,4,1267.0
14224,111,4,1054.0
17716,23,11,5678.0
16915,10,6,626.0
16830,39,1,331.0
16875,68,5,2105.0
13984,27,5,922.0
13572,206,1,1385.0
18127,20,3,353.0
14029,64,2,468.0
13877,87,1,117.0
15361,362,1,420.0
13272,32,2,280.0
15610,52,1,113.0
13570,244,1,240.0
13018,17,28,7318.0
14667,11,25,9295.0
13141,85,5,2396.0
15552,218,1,91.0
17537,30,2,904.0
14352,158,4,1079.0
13854,9,25,8110.0
13476,179,2,1248.0
16198,76,1,401.0
16182,73,4,6618.0
13926,24,1,224.0
13933,110,2,609.0
14740,198,3,1455.0
16914,37,1,209.0
17451,2,7,1725.0
18056,289,1,362.0
14953,26,1,289.0
17237,12,2,317.0
14549,312,1,296.0
12976,212,1,742.0
14552,152,1,173.0
17735,3,19,13207.0
15932,5,8,2499.0
16679,367,1,130.0
15708,41,7,3399.0
17371,18,3,426.0
13924,2,6,1852.0
15838,12,19,33649.0
14114,274,2,388.0
14595,20,6,1749.0
13162,123,4,1690.0
16112,144,4,200.0
13548,97,2,690.0
14886,253,1,369.0
13033,358,1,195.0
14756,16,1,743.0
13072,267,1,178.0
17654,278,1,121.0
14626,24,4,2805.0
15182,155,2,628.0
13184,15,10,1717.0
14093,13,1,453.0
14005,10,5,2871.0
14805,16,4,557.0
15442,249,1,594.0
13310,29,3,1136.0
15729,213,1,85.0
16256,267,1,752.0
15712,10,5,1082.0
17311,79,2,1387.0
18276,44,1,335.0
15776,134,1,244.0
15428,16,1,95.0
17181,58,2,239.0
14460,111,3,435.0
18185,250,1,304.0
16978,78,1,348.0
13962,22,2,171.0
13522,31,1,126.0
16356,198,3,208.0
13270,367,1,590.0
18203,158,1,162.0
13013,2,13,4825.0
14502,20,11,2522.0
16712,10,11,3686.0
13592,36,4,251.0
15550,5,4,582.0
15759,219,3,253.0
13437,15,7,3427.0
12990,32,3,414.0
16409,37,5,2051.0
16705,1,20,14068.0
17426,9,6,5052.0
17979,36,4,776.0
18196,96,2,701.0
14356,80,2,704.0
16212,20,2,696.0
16739,177,1,325.0
17442,37,6,2255.0
12977,157,1,40.0
14400,150,1,580.0
18287,43,3,1836.0
17649,139,1,875.0
15556,25,1,284.0
13142,20,1,308.0
15045,152,2,735.0
17877,171,1,238.0
17880,365,1,462.0
16037,270,3,858.0
17920,5,17,4256.0
14312,47,6,1620.0
13266,12,12,3840.0
18230,10,7,2815.0
14267,163,3,1527.0
14758,145,4,1492.0
16454,45,2,7.0
18069,27,5,2066.0
16293,22,10,2260.0
17354,51,1,1394.0
13294,190,2,882.0
13532,34,1,209.0
13747,374,1,80.0
14176,298,4,580.0
13503,72,1,220.0
13385,330,1,538.0
16752,373,1,208.0
15341,81,1,2021.0
17597,214,1,2048.0
17795,180,2,355.0
16866,141,3,209.0
13212,20,3,795.0
13950,12,4,750.0
14772,113,1,139.0
14560,8,22,2239.0
15782,10,3,2619.0
18210,2,6,2625.0
16686,48,7,3103.0
13167,19,4,794.0
18281,181,1,81.0
13055,79,3,1222.0
18119,368,1,180.0
18138,296,1,154.0
17997,75,8,1980.0
13692,25,3,1490.0
16989,8,6,1134.0
16940,53,3,3082.0
13211,11,3,1204.0
14857,60,2,1183.0
15437,263,1,203.0
18204,72,3,2010.0
15678,53,1,354.0
16841,37,6,1879.0
13764,71,3,1538.0
14849,22,25,7961.0
15687,9,9,3008.0
16654,142,4,604.0
17695,132,2,766.0
14309,9,9,2361.0
16618,32,5,2656.0
15981,25,8,3416.0
14710,15,4,609.0
17827,6,5,2016.0
15016,173,1,172.0
17490,1,7,2095.0
16855,24,2,332.0
16983,13,7,1942.0
13593,109,5,2051.0
15799,76,3,891.0
16546,291,2,786.0
13332,15,1,354.0
15211,61,2,901.0
16616,16,2,503.0
14218,43,1,171.0
16248,62,1,153.0
13227,202,1,261.0
17481,4,4,1260.0
13448,17,6,3554.0
12939,65,8,11578.0
15507,172,1,499.0
13165,47,2,1022.0
16249,53,5,1805.0
17590,3,3,1501.0
13410,25,5,1001.0
18142,158,2,1020.0
13323,4,5,790.0
15525,3,3,829.0
15951,9,2,714.0
17349,180,1,113.0
14910,3,4,437.0
13744,96,2,1161.0
13649,257,2,348.0
13352,61,1,399.0
14199,219,1,185.0
17387,20,2,794.0
13068,11,2,344.0
17298,102,2,504.0
16471,275,1,224.0
17942,8,1,78.0
16135,263,1,519.0
14820,22,4,507.0
17306,11,19,8644.0
13846,25,3,873.0
16482,16,1,221.0
17050,97,6,3269.0
17905,72,4,804.0
15754,52,3,459.0
17348,15,5,1170.0
16225,45,5,1108.0
15675,82,3,326.0
17256,108,2,242.0
13673,19,2,397.0
13263,2,35,7537.0
13209,31,8,5934.0
16556,67,7,3329.0
13309,8,5,1483.0
15545,55,2,297.0
14868,4,8,2964.0
13534,3,25,5958.0
17194,274,2,264.0
13421,41,2,1860.0
17418,43,2,467.0
16877,13,6,865.0
17921,65,4,837.0
18176,359,1,477.0
15625,104,4,1539.0
17234,183,1,151.0
15872,15,2,359.0
17644,2,11,2918.0
15641,106,4,1902.0
16276,177,1,811.0
17030,64,1,148.0
14215,12,6,1792.0
16342,76,4,324.0
14421,58,2,812.0
16456,100,5,2171.0
16836,40,2,252.0
14745,113,5,1230.0
18017,82,3,523.0
17612,54,6,2068.0
14924,246,1,311.0
14957,254,1,59.0
16330,18,3,254.0
15450,31,1,430.0
17376,71,2,207.0
14081,303,2,944.0
18095,313,2,581.0
16535,6,1,599.0
12930,79,2,417.0
17082,34,2,2017.0
17037,88,1,1273.0
13402,128,2,619.0
14301,118,1,639.0
17217,235,1,114.0
13002,319,1,121.0
16193,237,1,313.0
15109,246,1,491.0
15251,10,11,10488.0
16782,11,13,2316.0
14639,53,6,2994.0
17581,1,25,11113.0
17422,17,6,1982.0
16157,16,3,658.0
13376,100,3,1029.0
17229,97,2,318.0
14731,48,3,382.0
17975,16,13,4509.0
13506,317,2,460.0
13411,108,1,217.0
13176,47,1,498.0
14664,20,2,640.0
14002,135,2,533.0
13849,52,2,1550.0
16484,174,2,408.0
14727,275,1,270.0
13434,75,2,535.0
18233,326,1,440.0
18154,4,2,398.0
13006,57,1,82.0
14840,268,1,63.0
16897,300,2,295.0
12851,97,1,134.0
14288,214,1,428.0
15134,15,8,1388.0
16945,22,19,4404.0
12883,25,4,711.0
18135,30,5,684.0
14256,261,2,977.0
17360,18,3,590.0
17212,254,1,227.0
14795,167,1,132.0
13325,82,1,677.0
16448,199,1,189.0
14816,198,1,272.0
14962,271,1,127.0
14966,15,1,194.0
14142,374,1,312.0
14046,285,1,154.0
13989,66,2,1268.0
13359,64,1,441.0
14047,9,5,1314.0
17472,192,3,721.0
17858,6,12,5181.0
14577,13,4,862.0
15804,1,13,4236.0
15281,59,9,2349.0
14487,27,6,1203.0
14340,219,1,135.0
14138,2,2,980.0
17460,95,6,624.0
16768,48,3,480.0
15411,27,4,1367.0
17838,27,5,2783.0
13495,8,5,2047.0
16110,46,3,1357.0
13278,41,1,556.0
17102,262,1,26.0
17498,76,1,272.0
15863,26,2,68.0
16447,136,1,263.0
16422,18,51,34672.0
17416,30,7,6938.0
12878,237,2,860.0
15605,37,5,1207.0
14696,5,7,2085.0
14178,9,7,1632.0
15988,20,1,158.0
16086,60,5,1126.0
13725,50,8,2001.0
12952,6,4,1392.0
16003,30,5,2755.0
16757,319,1,107.0
13658,10,5,2659.0
16955,185,4,520.0
14087,3,1,198.0
17002,86,3,1494.0
13032,53,2,1022.0
16988,6,1,127.0
16281,73,1,2062.0
14346,121,2,1028.0
15813,208,2,1311.0
16982,61,1,386.0
14946,15,1,101.0
13075,130,1,919.0
17954,6,12,2351.0
13107,45,4,1534.0
14179,41,2,722.0
14235,76,5,3157.0
14985,199,2,300.0
15522,33,2,406.0
13138,23,6,966.0
16873,5,6,7138.0
13742,17,12,3165.0
14463,99,3,530.0
14022,226,1,440.0
14893,10,2,1246.0
18114,291,1,223.0
12920,18,1,167.0
18251,88,1,4313.0
17272,43,4,2148.0
17676,5,6,1401.0
17707,186,2,153.0
17454,193,4,528.0
13669,51,2,220.0
16380,62,1,1781.0
16581,183,1,108.0
17569,333,1,347.0
17919,89,1,1306.0
14576,373,1,35.0
17846,86,1,2033.0
18122,9,6,1847.0
15139,240,2,178.0
12886,68,2,1385.0
16186,23,12,4026.0
13538,44,7,1290.0
15787,27,3,954.0
18236,30,6,888.0
18262,141,1,151.0
16980,256,2,1085.0
12826,3,7,1498.0
15874,64,7,4410.0
14232,43,5,2053.0
14883,19,6,771.0
14285,22,4,1910.0
15568,3,3,761.0
14537,58,1,358.0
16658,369,1,124.0
17159,22,3,1548.0
14688,8,21,5662.0
15235,218,12,2264.0
17169,58,2,838.0
17315,2,38,6331.0
13137,11,8,3682.0
18155,76,3,373.0
14379,45,2,354.0
12906,12,5,2923.0
13110,32,7,1498.0
14467,18,4,607.0
16823,228,1,360.0
16790,4,6,1555.0
15226,311,1,155.0
16177,51,1,333.0
18232,82,4,600.0
13467,11,2,1096.0
13837,212,2,272.0
15589,256,3,480.0
17621,22,3,1382.0
17079,79,1,118.0
13307,121,1,15.0
17468,11,2,137.0
12833,146,1,419.0
15286,50,1,240.0
13217,123,3,534.0
14698,2,5,1275.0
15858,16,5,1452.0
15869,278,2,151.0
16324,129,3,435.0
16837,32,11,3192.0
14621,2,5,1798.0
16872,78,3,681.0
15123,8,2,2209.0
15978,78,1,1097.0
15866,102,1,235.0
15864,23,6,1938.0
13519,79,1,124.0
13395,186,1,311.0
15316,327,1,165.0
14517,34,2,334.0
13985,5,15,7108.0
15578,163,1,128.0
15246,239,2,519.0
16598,286,1,145.0
15271,8,15,2528.0
16139,19,3,638.0
14357,44,1,231.0
13867,32,3,1021.0
14250,8,3,1908.0
16349,291,1,53.0
17671,16,4,1575.0
15256,149,1,99.0
13373,61,3,3321.0
15555,13,16,4832.0
13089,3,97,58964.0
13324,37,10,7119.0
16188,45,4,991.0
12999,197,3,460.0
16023,47,3,726.0
13464,59,1,676.0
17646,220,3,1011.0
16504,26,1,486.0
15917,248,1,123.0
13147,11,4,714.0
17375,200,3,406.0
15424,255,2,384.0
15349,159,2,479.0
13617,41,3,552.0
14902,26,1,336.0
16804,24,3,539.0
15826,57,3,1658.0
16162,253,1,38.0
16433,29,1,185.0
16641,106,1,231.0
14073,33,1,152.0
15436,13,3,1149.0
13296,138,1,88.0
16570,16,10,3758.0
16987,4,7,1633.0
14024,122,2,331.0
15539,8,1,539.0
18033,66,1,101.0
16169,9,4,1829.0
18110,20,1,244.0
16713,19,15,6992.0
15472,114,1,381.0
16361,10,4,902.0
14320,207,2,478.0
18073,115,12,3888.0
17250,4,2,389.0
15791,44,2,1622.0
14511,12,5,1317.0
15748,41,1,150.0
17957,67,1,116.0
17791,30,1,107.0
17226,309,1,395.0
17105,160,2,670.0
13512,261,1,253.0
13127,78,1,260.0
17733,39,2,693.0
14762,264,1,303.0
14000,212,1,638.0
16093,107,1,17.0
13699,156,1,310.0
15900,24,1,353.0
14258,10,9,12673.0
13021,5,9,2629.0
15198,93,2,193.0
14738,43,7,1315.0
17163,22,2,293.0
13258,12,3,705.0
17367,239,1,172.0
14691,31,5,2128.0
12897,205,2,217.0
17329,15,2,527.0
15690,5,2,240.0
13808,6,5,1753.0
17118,318,1,160.0
14053,125,2,261.0
13560,8,1,175.0
13823,19,2,967.0
13455,25,2,1063.0
16354,64,2,400.0
14162,174,2,292.0
16763,199,1,614.0
18172,15,20,7572.0
15205,86,2,654.0
13536,2,7,3476.0
17284,61,6,1671.0
14167,40,4,583.0
13491,52,10,1222.0
15272,58,2,724.0
14456,6,9,3105.0
15921,173,1,338.0
17117,289,1,117.0
17761,33,1,714.0
18158,10,2,464.0
15643,192,3,673.0
16718,370,1,628.0
14789,29,1,196.0
18239,219,5,1566.0
16121,58,2,878.0
17951,40,3,1011.0
13587,64,1,712.0
14529,61,3,623.0
15456,284,3,448.0
13304,352,1,304.0
15147,241,1,623.0
16950,57,3,1180.0
13990,214,1,313.0
14759,5,3,1635.0
15596,101,5,1414.0
17642,120,2,720.0
16478,26,3,332.0
15279,355,1,291.0
14090,325,1,76.0
16619,264,1,227.0
15836,51,1,139.0
16963,188,1,112.0
13771,65,4,2642.0
16026,44,1,239.0
13005,174,2,514.0
12747,3,11,4207.0
16689,76,2,422.0
17673,2,6,1640.0
15763,32,2,1096.0
17317,47,3,2601.0
17582,237,1,176.0
13973,288,1,265.0
14819,65,2,272.0
18159,302,1,536.0
14481,165,2,642.0
15803,52,1,416.0
17631,2,3,534.0
15899,369,1,57.0
13603,27,1,166.0
16213,79,1,160.0
15180,368,1,88.0
15144,9,17,6613.0
12924,89,4,934.0
17459,44,2,650.0
16241,10,13,2656.0
17854,186,2,313.0
15998,37,5,3116.0
15990,45,2,799.0
17956,250,1,13.0
15148,11,1,302.0
13763,64,1,1718.0
15395,326,1,109.0
16488,34,3,500.0
15427,34,3,1494.0
12891,186,3,331.0
14729,374,1,315.0
15775,246,1,105.0
12984,19,1,98.0
15255,67,1,895.0
15315,65,2,568.0
18269,367,1,169.0
14045,110,4,1660.0
17961,22,39,1315.0
14401,5,13,4045.0
18065,6,14,2409.0
15225,235,1,412.0
15622,44,9,3735.0
16463,22,4,1427.0
16332,29,7,1601.0
15318,4,1,309.0
16825,39,2,777.0
12967,359,2,1663.0
15907,4,3,971.0
18216,32,1,483.0
17962,143,1,106.0
13382,281,1,225.0
15955,25,14,4439.0
15502,16,12,10393.0
17841,2,124,41519.0
16672,3,20,8143.0
14161,216,3,1117.0
16851,5,3,344.0
17723,128,6,3278.0
16652,59,7,6785.0
14543,29,16,3637.0
13158,95,4,1212.0
16525,3,26,13040.0
17078,37,2,379.0
13299,269,1,144.0
15101,9,2,318.0
17849,219,4,609.0
16582,114,1,315.0
14965,97,2,602.0
17206,54,1,205.0
13938,36,1,73.0
13972,71,2,191.0
16045,120,4,1349.0
14239,44,11,2391.0
18198,5,17,5433.0
15660,26,9,1608.0
15952,34,4,814.0
18005,4,2,252.0
13760,55,2,292.0
17302,15,5,1141.0
16184,65,6,1163.0
13607,41,1,687.0
16832,185,3,201.0
13280,123,3,830.0
13894,24,3,567.0
17410,17,5,1221.0
17125,51,1,262.0
17557,15,3,544.0
14865,8,2,52.0
18165,178,1,303.0
15807,51,3,910.0
15104,197,2,1033.0
14393,219,1,68.0
17693,138,1,202.0
18104,38,1,754.0
12985,1,2,1239.0
16344,159,1,101.0
13949,3,6,2441.0
16600,5,6,817.0
15883,3,2,400.0
17004,47,2,1421.0
18072,186,1,248.0
16816,104,4,420.0
15009,13,3,1275.0
17491,2,10,3575.0
13639,75,1,1033.0
17653,37,4,1212.0
17731,80,4,1244.0
14741,12,6,1401.0
15577,152,3,260.0
14632,263,1,117.0
17555,20,2,486.0
17489,59,2,375.0
13259,62,1,296.0
14098,37,1,148.0
14869,9,2,733.0
16179,61,1,216.0
15612,37,2,195.0
16912,29,11,2579.0
15986,31,1,169.0
14293,4,4,1047.0
15067,79,3,1746.0
15581,121,13,3690.0
18116,68,8,1436.0
15624,117,4,591.0
14092,8,14,4090.0
16160,66,2,1026.0
17516,16,5,778.0
14790,17,4,754.0
16347,12,2,891.0
18261,44,2,324.0
12820,4,4,946.0
13862,19,8,2220.0
13555,74,4,4156.0
13566,41,2,884.0
12908,177,2,750.0
14622,185,1,322.0
17038,31,1,112.0
13828,23,1,212.0
13144,333,1,112.0
14583,6,5,1084.0
17994,122,4,684.0
14221,43,9,3453.0
14261,51,2,1170.0
14948,24,6,1104.0
16869,23,4,834.0
16343,17,2,372.0
16222,319,1,866.0
16519,26,2,215.0
17697,237,1,342.0
16810,193,1,312.0
16943,212,3,821.0
15819,50,4,1919.0
18151,135,2,654.0
17470,45,5,1128.0
14652,78,1,114.0
13023,65,2,695.0
15312,76,4,928.0
16621,52,4,816.0
17412,3,7,1269.0
16818,11,11,3359.0
14149,221,1,447.0
15565,51,2,175.0
14670,281,2,417.0
18125,30,4,1168.0
13754,152,2,281.0
14963,10,5,1494.0
15303,291,1,573.0
13037,139,3,890.0
14699,215,1,110.0
16748,18,5,1536.0
17648,61,4,1814.0
15730,66,3,1128.0
13936,180,1,376.0
15360,40,1,429.0
13876,64,1,124.0
17770,199,5,1149.0
13573,51,2,295.0
12945,289,1,469.0
14323,115,2,609.0
15937,65,1,147.0
14894,86,1,657.0
14466,30,7,2282.0
16523,2,21,9450.0
15601,12,14,6794.0
13576,11,18,6730.0
13995,16,5,1416.0
13974,50,1,415.0
17064,59,3,869.0
15774,69,1,276.0
13565,20,2,245.0
17073,18,4,1470.0
14692,138,4,600.0
17010,19,1,196.0
13308,23,3,1387.0
16149,5,2,279.0
17239,313,1,385.0
16665,363,1,137.0
14055,107,1,727.0
15854,5,12,2987.0
16847,44,1,195.0
16019,47,9,3802.0
16444,47,4,661.0
14895,8,20,11174.0
17233,36,1,192.0
13130,95,1,64.0
18034,22,2,427.0
16206,55,4,549.0
16229,88,2,1014.0
13269,2,15,5360.0
16102,43,3,1840.0
15258,169,2,627.0
18101,12,2,227.0
16181,74,1,308.0
14625,197,2,906.0
17361,50,3,491.0
16858,369,1,376.0
17321,9,2,705.0
13273,114,1,139.0
15592,47,1,388.0
13932,295,1,309.0
16807,143,3,1134.0
16474,8,7,1885.0
13277,16,4,259.0
14655,9,4,1932.0
16462,74,3,136.0
16183,68,1,340.0
13178,27,11,5796.0
17092,51,4,1795.0
16563,54,1,1079.0
14875,108,2,1469.0
12855,373,1,38.0
15376,41,3,1239.0
15239,11,2,782.0
15421,59,4,958.0
15103,32,2,705.0
15119,246,1,269.0
17862,324,1,333.0
16345,45,1,583.0
16594,76,1,179.0
15289,30,3,938.0
14557,86,1,790.0
15017,34,1,126.0
17561,20,1,171.0
14432,10,6,2292.0
14711,11,11,2897.0
16809,24,5,919.0
15150,18,10,5349.0
13363,18,2,993.0
14449,19,4,918.0
15965,18,4,859.0
17839,43,1,339.0
14766,9,6,2490.0
17986,57,1,21.0
17051,195,1,254.0
14409,72,6,2072.0
17075,18,4,839.0
14381,53,1,214.0
17158,33,3,1276.0
14220,248,2,635.0
13598,48,1,181.0
17266,3,3,317.0
15090,309,1,383.0
14810,41,11,2107.0
16041,31,3,3167.0
16227,226,1,314.0
12949,31,8,4181.0
13265,54,5,2107.0
17402,5,13,2635.0
15240,45,5,1709.0
16203,59,4,595.0
13842,59,9,3404.0
13684,286,1,65.0
17970,212,1,586.0
13515,73,4,900.0
15831,59,3,809.0
15723,365,1,206.0
15445,265,1,114.0
16676,34,4,1596.0
17977,30,1,289.0
